origin_station_id,origin_station_name,origin_line_id,destination_station_id,destination_station_name,destination_line_id,year,month,total_trips,total_passengers,total_revenue_egp,avg_stations_traveled,avg_ticket_price_egp
41,Opera,Line2,45,St. Teresa,Line2,2024,12,40,917,7336,4.0,8.0
41,Opera,Line2,51,El Haykestep,Line3,2024,12,40,907,11878,15.2,13.12
41,Opera,Line2,56,Nadi El Shams,Line3,2024,12,40,677,9400,17.0,13.55
44,Road El Farag,Line2,75,Ring Road,Line3,2024,12,40,993,12700,16.0,13.15
49,Shubra El Kheima,Line2,12,Hadayek El Maadi,Line1,2024,12,40,1280,17581,16.8,13.52
55,El Nozha,Line3,37,Faisal,Line2,2024,12,40,1211,15161,14.5,12.4
55,El Nozha,Line3,69,Safaa Hegazy,Line3,2024,12,40,1073,12876,14.0,12.0
58,Heliopolis Square,Line3,26,Hadayek El Zaitoun,Line1,2024,12,40,920,12214,15.6,13.08
72,Imbaba,Line3,69,Safaa Hegazy,Line3,2024,12,40,1047,8376,3.0,8.0
77,Sadat,Transfer_Line1/Line2,3,Helwan University,Line1,2024,12,40,1098,14684,16.6,13.5
77,Sadat,Transfer_Line1/Line2,38,Cairo University,Line2,2024,12,40,1575,21837,17.0,13.75
78,Al Shohadaa,Transfer_Line1/Line2,74,El Qawmia,Line3,2024,12,40,1146,14119,15.4,13.05
79,Attaba,Transfer_Line2/Line3,4,Wadi Hof,Line1,2024,12,40,1022,14482,16.1,13.15
80,Nasser,Transfer_Line1/Line3,28,El Matareyya,Line1,2024,12,40,916,12249,15.3,13.05
3,Helwan University,Line1,13,Dar El Salam,Line1,2024,12,39,1071,12852,10.0,12.0
11,El Maadi,Line1,68,Maspero,Line3,2024,12,39,1078,14399,16.7,13.82
16,El Malek El Saleh,Line1,8,Kozzika,Line1,2024,12,39,866,6928,8.0,8.0
16,El Malek El Saleh,Line1,45,St. Teresa,Line2,2024,12,39,1021,13672,15.1,12.59
16,El Malek El Saleh,Line1,63,Fair Zone,Line3,2024,12,39,1153,14470,15.8,12.92
17,Sayeda Zeinab,Line1,72,Imbaba,Line3,2024,12,39,690,9319,16.8,13.74
20,Ghamra,Line1,14,El Zahra,Line1,2024,12,39,1023,8184,6.0,8.0
20,Ghamra,Line1,36,Giza,Line2,2024,12,39,1074,13099,14.5,12.28
20,Ghamra,Line1,67,Bab El Shaaria,Line3,2024,12,39,802,10060,15.0,12.74
21,El Demerdash,Line1,39,El Bohoos,Line2,2024,12,39,842,11247,15.3,13.1
21,El Demerdash,Line1,47,Mezallat,Line2,2024,12,39,679,8824,14.6,12.33
21,El Demerdash,Line1,49,Shubra El Kheima,Line2,2024,12,39,908,12396,15.2,12.69
21,El Demerdash,Line1,63,Fair Zone,Line3,2024,12,39,855,11918,16.4,13.56
29,Ain Shams,Line1,12,Hadayek El Maadi,Line1,2024,12,39,961,14415,17.0,15.0
29,Ain Shams,Line1,39,El Bohoos,Line2,2024,12,39,977,14294,17.2,13.95
29,Ain Shams,Line1,42,Mohamed Naguib,Line2,2024,12,39,891,11736,15.9,13.46
33,El Mounib,Line2,48,Koliet El Zeraa,Line2,2024,12,39,818,9816,15.0,12.0
36,Giza,Line2,2,Ain Helwan,Line1,2024,12,39,795,10957,16.3,13.64
36,Giza,Line2,7,Tura El Asmant,Line1,2024,12,39,1309,17365,15.7,13.05
36,Giza,Line2,15,Mar Girgis,Line1,2024,12,39,875,11318,16.1,12.85
36,Giza,Line2,44,Road El Farag,Line2,2024,12,39,1023,8184,8.0,8.0
36,Giza,Line2,49,Shubra El Kheima,Line2,2024,12,39,1015,12180,13.0,12.0
37,Faisal,Line2,4,Wadi Hof,Line1,2024,12,39,1175,16485,17.2,13.87
37,Faisal,Line2,39,El Bohoos,Line2,2024,12,39,992,7936,2.0,8.0
37,Faisal,Line2,52,Omar Ibn El Khattab,Line3,2024,12,39,675,9041,16.6,13.56
40,Dokki,Line2,12,Hadayek El Maadi,Line1,2024,12,39,1033,13670,15.5,13.15
40,Dokki,Line2,20,Ghamra,Line1,2024,12,39,1303,17382,16.5,13.85
41,Opera,Line2,43,Masarra,Line2,2024,12,39,1210,9680,2.0,8.0
44,Road El Farag,Line2,17,Sayeda Zeinab,Line1,2024,12,39,1248,16666,16.7,13.38
44,Road El Farag,Line2,34,Sakiat Mekky,Line2,2024,12,39,1176,14112,10.0,12.0
44,Road El Farag,Line2,80,Nasser,Transfer_Line1/Line3,2024,12,39,981,12849,15.7,13.23
49,Shubra El Kheima,Line2,8,Kozzika,Line1,2024,12,39,1271,16610,16.4,13.46
58,Heliopolis Square,Line3,30,Ezbet El Nakhl,Line1,2024,12,39,848,11080,16.3,13.49
62,Stadium,Line3,18,Saad Zaghloul,Line1,2024,12,39,945,12593,15.9,13.21
62,Stadium,Line3,35,Omm El Masryeen,Line2,2024,12,39,926,12150,16.8,13.77
62,Stadium,Line3,39,El Bohoos,Line2,2024,12,39,840,10278,14.8,12.95
62,Stadium,Line3,52,Omar Ibn El Khattab,Line3,2024,12,39,885,10620,10.0,12.0
64,Abbassia,Line3,5,Hadayek Helwan,Line1,2024,12,39,967,11658,15.2,12.77
64,Abbassia,Line3,17,Sayeda Zeinab,Line1,2024,12,39,1100,14415,14.9,13.18
68,Maspero,Line3,41,Opera,Line2,2024,12,39,1072,14705,15.7,13.23
70,Kit Kat,Line3,7,Tura El Asmant,Line1,2024,12,39,841,10468,15.5,12.87
70,Kit Kat,Line3,26,Hadayek El Zaitoun,Line1,2024,12,39,821,10766,14.9,12.72
70,Kit Kat,Line3,38,Cairo University,Line2,2024,12,39,924,12373,16.3,13.54
70,Kit Kat,Line3,59,Haroun,Line3,2024,12,39,960,11520,11.0,12.0
77,Sadat,Transfer_Line1/Line2,64,Abbassia,Line3,2024,12,39,1345,17013,15.2,12.85
77,Sadat,Transfer_Line1/Line2,72,Imbaba,Line3,2024,12,39,1452,18682,15.9,13.05
78,Al Shohadaa,Transfer_Line1/Line2,42,Mohamed Naguib,Line2,2024,12,39,1447,20610,16.7,13.59
80,Nasser,Transfer_Line1/Line3,33,El Mounib,Line2,2024,12,39,1138,16123,17.0,13.56
3,Helwan University,Line1,25,Saray El Qobba,Line1,2024,12,38,1141,17115,22.0,15.0
3,Helwan University,Line1,34,Sakiat Mekky,Line2,2024,12,38,1059,14012,16.4,13.42
3,Helwan University,Line1,39,El Bohoos,Line2,2024,12,38,1392,17953,14.4,12.5
11,El Maadi,Line1,73,El Bohy,Line3,2024,12,38,1021,13568,16.1,13.16
16,El Malek El Saleh,Line1,43,Masarra,Line2,2024,12,38,1098,14356,15.7,13.21
16,El Malek El Saleh,Line1,58,Heliopolis Square,Line3,2024,12,38,932,12212,16.5,13.53
16,El Malek El Saleh,Line1,67,Bab El Shaaria,Line3,2024,12,38,941,11413,14.8,12.53
16,El Malek El Saleh,Line1,80,Nasser,Transfer_Line1/Line3,2024,12,38,1114,15581,16.2,13.32
17,Sayeda Zeinab,Line1,28,El Matareyya,Line1,2024,12,38,1339,16068,11.0,12.0
17,Sayeda Zeinab,Line1,53,Qobaa,Line3,2024,12,38,910,12839,17.1,13.97
17,Sayeda Zeinab,Line1,58,Heliopolis Square,Line3,2024,12,38,902,12410,16.4,13.92
18,Saad Zaghloul,Line1,14,El Zahra,Line1,2024,12,38,865,6920,4.0,8.0
18,Saad Zaghloul,Line1,40,Dokki,Line2,2024,12,38,979,12881,15.7,13.37
18,Saad Zaghloul,Line1,64,Abbassia,Line3,2024,12,38,913,12223,16.6,13.68
20,Ghamra,Line1,2,Ain Helwan,Line1,2024,12,38,1085,16275,18.0,15.0
20,Ghamra,Line1,73,El Bohy,Line3,2024,12,38,1000,13237,17.0,13.87
21,El Demerdash,Line1,11,El Maadi,Line1,2024,12,38,823,9876,10.0,12.0
21,El Demerdash,Line1,12,Hadayek El Maadi,Line1,2024,12,38,929,7432,9.0,8.0
21,El Demerdash,Line1,27,Helmeyet El Zaitoun,Line1,2024,12,38,818,6544,6.0,8.0
29,Ain Shams,Line1,20,Ghamra,Line1,2024,12,38,911,7288,9.0,8.0
29,Ain Shams,Line1,51,El Haykestep,Line3,2024,12,38,929,11327,14.9,12.47
33,El Mounib,Line2,18,Saad Zaghloul,Line1,2024,12,38,854,10306,15.5,12.82
33,El Mounib,Line2,39,El Bohoos,Line2,2024,12,38,928,7424,6.0,8.0
33,El Mounib,Line2,63,Fair Zone,Line3,2024,12,38,738,9892,14.7,12.66
33,El Mounib,Line2,67,Bab El Shaaria,Line3,2024,12,38,1237,15544,15.9,13.18
36,Giza,Line2,11,El Maadi,Line1,2024,12,38,804,10950,16.1,13.03
37,Faisal,Line2,19,Orabi,Line1,2024,12,38,907,11751,15.7,12.92
37,Faisal,Line2,26,Hadayek El Zaitoun,Line1,2024,12,38,633,7826,14.9,12.61
37,Faisal,Line2,34,Sakiat Mekky,Line2,2024,12,38,1252,10016,3.0,8.0
37,Faisal,Line2,54,Hesham Barakat,Line3,2024,12,38,1101,14990,16.9,13.63
38,Cairo University,Line2,31,El Marg,Line1,2024,12,38,861,11584,16.2,13.66
38,Cairo University,Line2,50,Adly Mansour,Line3,2024,12,38,1207,16737,15.8,13.29
38,Cairo University,Line2,64,Abbassia,Line3,2024,12,38,1075,13644,14.2,12.5
40,Dokki,Line2,45,St. Teresa,Line2,2024,12,38,870,6960,5.0,8.0
40,Dokki,Line2,55,El Nozha,Line3,2024,12,38,1016,14275,16.6,13.45
40,Dokki,Line2,61,Koleyet El Banat,Line3,2024,12,38,964,12459,15.3,13.05
41,Opera,Line2,5,Hadayek Helwan,Line1,2024,12,38,820,10701,16.6,13.24
41,Opera,Line2,6,El Maasara,Line1,2024,12,38,738,10356,16.8,13.74
44,Road El Farag,Line2,28,El Matareyya,Line1,2024,12,38,895,12764,16.8,13.74
44,Road El Farag,Line2,33,El Mounib,Line2,2024,12,38,914,10968,11.0,12.0
44,Road El Farag,Line2,62,Stadium,Line3,2024,12,38,1086,13772,16.0,13.05
44,Road El Farag,Line2,69,Safaa Hegazy,Line3,2024,12,38,906,12201,16.2,13.45
44,Road El Farag,Line2,79,Attaba,Transfer_Line2/Line3,2024,12,38,1126,16222,17.1,14.05
50,Adly Mansour,Line3,52,Omar Ibn El Khattab,Line3,2024,12,38,882,7056,2.0,8.0
50,Adly Mansour,Line3,68,Maspero,Line3,2024,12,38,919,13785,18.0,15.0
58,Heliopolis Square,Line3,12,Hadayek El Maadi,Line1,2024,12,38,722,8901,15.5,12.79
58,Heliopolis Square,Line3,67,Bab El Shaaria,Line3,2024,12,38,818,6544,9.0,8.0
62,Stadium,Line3,10,Sakanat El Maadi,Line1,2024,12,38,1075,13588,15.6,13.03
67,Bab El Shaaria,Line3,12,Hadayek El Maadi,Line1,2024,12,38,1131,14712,15.4,13.08
70,Kit Kat,Line3,24,Hammamat El Qobba,Line1,2024,12,38,904,11929,16.3,13.39
70,Kit Kat,Line3,36,Giza,Line2,2024,12,38,996,12576,15.0,12.45
70,Kit Kat,Line3,42,Mohamed Naguib,Line2,2024,12,38,1001,12897,15.8,13.16
70,Kit Kat,Line3,57,Alf Maskan,Line3,2024,12,38,630,7560,13.0,12.0
72,Imbaba,Line3,60,Al Ahram,Line3,2024,12,38,961,11532,12.0,12.0
77,Sadat,Transfer_Line1/Line2,36,Giza,Line2,2024,12,38,991,12480,14.9,12.66
77,Sadat,Transfer_Line1/Line2,52,Omar Ibn El Khattab,Line3,2024,12,38,796,10624,15.1,13.24
78,Al Shohadaa,Transfer_Line1/Line2,5,Hadayek Helwan,Line1,2024,12,38,817,11164,15.9,13.18
78,Al Shohadaa,Transfer_Line1/Line2,24,Hammamat El Qobba,Line1,2024,12,38,1151,15775,16.8,13.82
79,Attaba,Transfer_Line2/Line3,3,Helwan University,Line1,2024,12,38,1043,13670,15.3,12.79
79,Attaba,Transfer_Line2/Line3,34,Sakiat Mekky,Line2,2024,12,38,1448,19614,16.6,13.84
79,Attaba,Transfer_Line2/Line3,42,Mohamed Naguib,Line2,2024,12,38,922,12686,16.3,13.47
79,Attaba,Transfer_Line2/Line3,75,Ring Road,Line3,2024,12,38,876,12209,17.7,13.74
3,Helwan University,Line1,8,Kozzika,Line1,2024,12,37,962,7696,5.0,8.0
3,Helwan University,Line1,38,Cairo University,Line2,2024,12,37,1178,14393,15.2,12.95
3,Helwan University,Line1,58,Heliopolis Square,Line3,2024,12,37,726,9801,15.9,13.11
11,El Maadi,Line1,9,Tura El Balad,Line1,2024,12,37,1067,8536,2.0,8.0
11,El Maadi,Line1,72,Imbaba,Line3,2024,12,37,1119,13835,15.4,13.14
17,Sayeda Zeinab,Line1,8,Kozzika,Line1,2024,12,37,1150,9200,9.0,8.0
17,Sayeda Zeinab,Line1,11,El Maadi,Line1,2024,12,37,1050,8400,6.0,8.0
18,Saad Zaghloul,Line1,2,Ain Helwan,Line1,2024,12,37,1253,15036,16.0,12.0
20,Ghamra,Line1,34,Sakiat Mekky,Line2,2024,12,37,936,11329,14.3,12.19
20,Ghamra,Line1,66,El Geish,Line3,2024,12,37,836,11154,15.6,13.16
20,Ghamra,Line1,69,Safaa Hegazy,Line3,2024,12,37,1032,12583,14.9,12.81
21,El Demerdash,Line1,45,St. Teresa,Line2,2024,12,37,961,12291,14.7,12.76
33,El Mounib,Line2,3,Helwan University,Line1,2024,12,37,723,9423,16.1,13.22
33,El Mounib,Line2,14,El Zahra,Line1,2024,12,37,864,10389,14.7,12.3
33,El Mounib,Line2,26,Hadayek El Zaitoun,Line1,2024,12,37,1091,14366,15.4,12.84
33,El Mounib,Line2,40,Dokki,Line2,2024,12,37,903,7224,7.0,8.0
33,El Mounib,Line2,74,El Qawmia,Line3,2024,12,37,898,11782,15.8,13.16
37,Faisal,Line2,7,Tura El Asmant,Line1,2024,12,37,892,10707,14.5,12.3
37,Faisal,Line2,15,Mar Girgis,Line1,2024,12,37,754,9730,14.5,12.46
38,Cairo University,Line2,25,Saray El Qobba,Line1,2024,12,37,913,12741,16.5,13.57
38,Cairo University,Line2,49,Shubra El Kheima,Line2,2024,12,37,962,11544,11.0,12.0
40,Dokki,Line2,9,Tura El Balad,Line1,2024,12,37,1139,15336,16.6,13.38
40,Dokki,Line2,38,Cairo University,Line2,2024,12,37,1055,8440,2.0,8.0
41,Opera,Line2,2,Ain Helwan,Line1,2024,12,37,1383,19001,16.2,13.54
41,Opera,Line2,60,Al Ahram,Line3,2024,12,37,848,11501,16.6,13.7
41,Opera,Line2,77,Sadat,Transfer_Line1/Line2,2024,12,37,853,11312,16.4,13.49
44,Road El Farag,Line2,20,Ghamra,Line1,2024,12,37,957,12844,15.8,13.46
44,Road El Farag,Line2,65,Abdou Pasha,Line3,2024,12,37,852,12003,17.2,14.19
49,Shubra El Kheima,Line2,1,Helwan,Line1,2024,12,37,1182,15734,16.2,13.22
49,Shubra El Kheima,Line2,31,El Marg,Line1,2024,12,37,728,9581,15.8,12.81
49,Shubra El Kheima,Line2,39,El Bohoos,Line2,2024,12,37,1021,12252,10.0,12.0
49,Shubra El Kheima,Line2,51,El Haykestep,Line3,2024,12,37,978,12001,15.3,12.86
49,Shubra El Kheima,Line2,52,Omar Ibn El Khattab,Line3,2024,12,37,1029,13738,16.9,13.43
50,Adly Mansour,Line3,18,Saad Zaghloul,Line1,2024,12,37,992,12506,15.5,12.97
50,Adly Mansour,Line3,49,Shubra El Kheima,Line2,2024,12,37,924,12447,16.4,13.41
50,Adly Mansour,Line3,71,Sudan,Line3,2024,12,37,1322,19830,21.0,15.0
50,Adly Mansour,Line3,77,Sadat,Transfer_Line1/Line2,2024,12,37,1247,16713,16.7,13.51
55,El Nozha,Line3,64,Abbassia,Line3,2024,12,37,816,6528,9.0,8.0
58,Heliopolis Square,Line3,21,El Demerdash,Line1,2024,12,37,937,11163,15.0,12.46
58,Heliopolis Square,Line3,72,Imbaba,Line3,2024,12,37,1225,14700,14.0,12.0
62,Stadium,Line3,13,Dar El Salam,Line1,2024,12,37,883,10880,16.6,13.54
62,Stadium,Line3,46,Khalafawy,Line2,2024,12,37,740,9772,16.9,13.78
62,Stadium,Line3,66,El Geish,Line3,2024,12,37,1339,10712,4.0,8.0
64,Abbassia,Line3,32,New El Marg,Line1,2024,12,37,1210,17006,16.9,13.97
64,Abbassia,Line3,42,Mohamed Naguib,Line2,2024,12,37,963,12997,15.9,12.92
64,Abbassia,Line3,51,El Haykestep,Line3,2024,12,37,1063,12756,13.0,12.0
67,Bab El Shaaria,Line3,52,Omar Ibn El Khattab,Line3,2024,12,37,1230,14760,15.0,12.0
67,Bab El Shaaria,Line3,72,Imbaba,Line3,2024,12,37,995,7960,5.0,8.0
68,Maspero,Line3,17,Sayeda Zeinab,Line1,2024,12,37,914,11753,15.7,12.92
68,Maspero,Line3,24,Hammamat El Qobba,Line1,2024,12,37,944,12183,15.8,13.0
68,Maspero,Line3,67,Bab El Shaaria,Line3,2024,12,37,790,6320,1.0,8.0
70,Kit Kat,Line3,58,Heliopolis Square,Line3,2024,12,37,967,11604,12.0,12.0
72,Imbaba,Line3,2,Ain Helwan,Line1,2024,12,37,815,11031,16.3,13.35
72,Imbaba,Line3,4,Wadi Hof,Line1,2024,12,37,972,12223,15.3,12.89
72,Imbaba,Line3,41,Opera,Line2,2024,12,37,807,11202,16.8,13.7
77,Sadat,Transfer_Line1/Line2,1,Helwan,Line1,2024,12,37,983,13131,16.6,13.43
77,Sadat,Transfer_Line1/Line2,47,Mezallat,Line2,2024,12,37,1201,14990,15.0,12.95
78,Al Shohadaa,Transfer_Line1/Line2,54,Hesham Barakat,Line3,2024,12,37,696,9342,16.3,13.65
79,Attaba,Transfer_Line2/Line3,68,Maspero,Line3,2024,12,37,1289,15876,14.8,12.73
80,Nasser,Transfer_Line1/Line3,21,El Demerdash,Line1,2024,12,37,1017,13586,15.5,12.95
80,Nasser,Transfer_Line1/Line3,34,Sakiat Mekky,Line2,2024,12,37,1056,13322,16.9,13.57
80,Nasser,Transfer_Line1/Line3,57,Alf Maskan,Line3,2024,12,37,985,13760,15.3,12.95
80,Nasser,Transfer_Line1/Line3,70,Kit Kat,Line3,2024,12,37,858,11552,17.8,14.05
3,Helwan University,Line1,7,Tura El Asmant,Line1,2024,12,36,877,7016,4.0,8.0
3,Helwan University,Line1,9,Tura El Balad,Line1,2024,12,36,961,7688,6.0,8.0
3,Helwan University,Line1,32,New El Marg,Line1,2024,12,36,1093,21860,29.0,20.0
3,Helwan University,Line1,65,Abdou Pasha,Line3,2024,12,36,677,9149,15.9,13.08
11,El Maadi,Line1,49,Shubra El Kheima,Line2,2024,12,36,907,11239,15.7,13.33
11,El Maadi,Line1,59,Haroun,Line3,2024,12,36,1022,13125,16.4,13.33
11,El Maadi,Line1,80,Nasser,Transfer_Line1/Line3,2024,12,36,707,9787,17.1,13.69
16,El Malek El Saleh,Line1,28,El Matareyya,Line1,2024,12,36,1010,12120,12.0,12.0
17,Sayeda Zeinab,Line1,2,Ain Helwan,Line1,2024,12,36,793,9516,15.0,12.0
17,Sayeda Zeinab,Line1,4,Wadi Hof,Line1,2024,12,36,792,9504,13.0,12.0
17,Sayeda Zeinab,Line1,22,Manshiet El Sadr,Line1,2024,12,36,1004,8032,5.0,8.0
17,Sayeda Zeinab,Line1,25,Saray El Qobba,Line1,2024,12,36,1252,10016,8.0,8.0
17,Sayeda Zeinab,Line1,40,Dokki,Line2,2024,12,36,992,14065,16.9,13.75
17,Sayeda Zeinab,Line1,49,Shubra El Kheima,Line2,2024,12,36,744,10491,16.7,13.47
17,Sayeda Zeinab,Line1,61,Koleyet El Banat,Line3,2024,12,36,752,9352,15.1,13.14
17,Sayeda Zeinab,Line1,63,Fair Zone,Line3,2024,12,36,1207,16448,16.6,13.86
18,Saad Zaghloul,Line1,31,El Marg,Line1,2024,12,36,890,10680,13.0,12.0
18,Saad Zaghloul,Line1,63,Fair Zone,Line3,2024,12,36,1175,15490,15.7,13.19
18,Saad Zaghloul,Line1,69,Safaa Hegazy,Line3,2024,12,36,891,11169,14.8,12.69
18,Saad Zaghloul,Line1,70,Kit Kat,Line3,2024,12,36,801,11077,17.2,13.78
20,Ghamra,Line1,7,Tura El Asmant,Line1,2024,12,36,1107,13284,13.0,12.0
20,Ghamra,Line1,8,Kozzika,Line1,2024,12,36,1110,13320,12.0,12.0
20,Ghamra,Line1,12,Hadayek El Maadi,Line1,2024,12,36,925,7400,8.0,8.0
20,Ghamra,Line1,60,Al Ahram,Line3,2024,12,36,1211,15194,15.9,13.44
21,El Demerdash,Line1,14,El Zahra,Line1,2024,12,36,962,7696,7.0,8.0
21,El Demerdash,Line1,50,Adly Mansour,Line3,2024,12,36,872,10591,15.5,12.72
21,El Demerdash,Line1,61,Koleyet El Banat,Line3,2024,12,36,1018,13301,16.9,13.61
29,Ain Shams,Line1,49,Shubra El Kheima,Line2,2024,12,36,786,10370,16.4,13.28
29,Ain Shams,Line1,57,Alf Maskan,Line3,2024,12,36,918,12989,16.1,13.61
33,El Mounib,Line2,4,Wadi Hof,Line1,2024,12,36,645,8111,13.9,12.25
33,El Mounib,Line2,56,Nadi El Shams,Line3,2024,12,36,558,7171,15.9,12.97
33,El Mounib,Line2,60,Al Ahram,Line3,2024,12,36,816,10526,15.3,12.53
33,El Mounib,Line2,73,El Bohy,Line3,2024,12,36,922,12252,17.2,13.64
36,Giza,Line2,10,Sakanat El Maadi,Line1,2024,12,36,934,12952,16.6,13.67
36,Giza,Line2,26,Hadayek El Zaitoun,Line1,2024,12,36,1132,16304,16.3,14.06
36,Giza,Line2,41,Opera,Line2,2024,12,36,1072,8576,5.0,8.0
36,Giza,Line2,72,Imbaba,Line3,2024,12,36,1109,16398,16.1,13.61
37,Faisal,Line2,62,Stadium,Line3,2024,12,36,1032,13841,14.5,12.5
37,Faisal,Line2,73,El Bohy,Line3,2024,12,36,901,10825,15.2,12.67
38,Cairo University,Line2,4,Wadi Hof,Line1,2024,12,36,1118,15243,17.1,13.86
38,Cairo University,Line2,15,Mar Girgis,Line1,2024,12,36,1082,13176,16.3,13.17
38,Cairo University,Line2,35,Omm El Masryeen,Line2,2024,12,36,880,7040,3.0,8.0
38,Cairo University,Line2,57,Alf Maskan,Line3,2024,12,36,1074,14052,17.0,13.08
38,Cairo University,Line2,66,El Geish,Line3,2024,12,36,764,11013,17.5,13.89
40,Dokki,Line2,54,Hesham Barakat,Line3,2024,12,36,914,11061,15.7,12.75
40,Dokki,Line2,78,Al Shohadaa,Transfer_Line1/Line2,2024,12,36,786,11407,16.4,13.53
41,Opera,Line2,72,Imbaba,Line3,2024,12,36,847,10697,15.6,13.06
44,Road El Farag,Line2,1,Helwan,Line1,2024,12,36,1019,13484,17.4,13.58
44,Road El Farag,Line2,11,El Maadi,Line1,2024,12,36,928,13135,17.3,13.69
44,Road El Farag,Line2,19,Orabi,Line1,2024,12,36,846,11317,16.9,13.64
44,Road El Farag,Line2,46,Khalafawy,Line2,2024,12,36,727,5816,2.0,8.0
50,Adly Mansour,Line3,27,Helmeyet El Zaitoun,Line1,2024,12,36,1102,15507,15.7,13.42
50,Adly Mansour,Line3,36,Giza,Line2,2024,12,36,655,10037,15.4,12.97
50,Adly Mansour,Line3,40,Dokki,Line2,2024,12,36,888,12041,16.6,13.61
50,Adly Mansour,Line3,60,Al Ahram,Line3,2024,12,36,913,10956,10.0,12.0
50,Adly Mansour,Line3,62,Stadium,Line3,2024,12,36,741,8892,12.0,12.0
50,Adly Mansour,Line3,74,El Qawmia,Line3,2024,12,36,933,18660,24.0,20.0
55,El Nozha,Line3,9,Tura El Balad,Line1,2024,12,36,971,12687,15.8,13.42
55,El Nozha,Line3,29,Ain Shams,Line1,2024,12,36,650,8717,15.9,13.06
55,El Nozha,Line3,35,Omm El Masryeen,Line2,2024,12,36,771,11107,16.3,13.58
55,El Nozha,Line3,53,Qobaa,Line3,2024,12,36,929,7432,2.0,8.0
55,El Nozha,Line3,76,Rod El Farag Corridor,Line3,2024,12,36,856,12840,21.0,15.0
58,Heliopolis Square,Line3,77,Sadat,Transfer_Line1/Line2,2024,12,36,980,12875,15.4,13.11
62,Stadium,Line3,17,Sayeda Zeinab,Line1,2024,12,36,1038,13008,15.1,12.75
62,Stadium,Line3,20,Ghamra,Line1,2024,12,36,833,10916,16.2,13.69
62,Stadium,Line3,23,Kobri El Qobba,Line1,2024,12,36,780,10815,16.2,13.69
62,Stadium,Line3,38,Cairo University,Line2,2024,12,36,816,10668,16.5,13.69
62,Stadium,Line3,79,Attaba,Transfer_Line2/Line3,2024,12,36,883,12728,16.6,13.64
64,Abbassia,Line3,53,Qobaa,Line3,2024,12,36,1044,12528,11.0,12.0
64,Abbassia,Line3,60,Al Ahram,Line3,2024,12,36,1320,10560,4.0,8.0
64,Abbassia,Line3,76,Rod El Farag Corridor,Line3,2024,12,36,819,9828,12.0,12.0
67,Bab El Shaaria,Line3,36,Giza,Line2,2024,12,36,916,11206,15.3,13.17
67,Bab El Shaaria,Line3,73,El Bohy,Line3,2024,12,36,996,7968,6.0,8.0
67,Bab El Shaaria,Line3,79,Attaba,Transfer_Line2/Line3,2024,12,36,740,9962,15.6,13.19
68,Maspero,Line3,6,El Maasara,Line1,2024,12,36,596,7996,16.0,13.36
68,Maspero,Line3,47,Mezallat,Line2,2024,12,36,1008,12765,15.9,13.14
70,Kit Kat,Line3,6,El Maasara,Line1,2024,12,36,1086,13479,15.0,12.78
70,Kit Kat,Line3,46,Khalafawy,Line2,2024,12,36,1173,14321,15.1,12.75
70,Kit Kat,Line3,47,Mezallat,Line2,2024,12,36,946,12573,16.7,13.5
70,Kit Kat,Line3,73,El Bohy,Line3,2024,12,36,832,6656,3.0,8.0
72,Imbaba,Line3,10,Sakanat El Maadi,Line1,2024,12,36,795,10701,16.3,13.39
72,Imbaba,Line3,22,Manshiet El Sadr,Line1,2024,12,36,861,11210,16.1,13.25
72,Imbaba,Line3,33,El Mounib,Line2,2024,12,36,1332,19453,17.4,13.89
72,Imbaba,Line3,35,Omm El Masryeen,Line2,2024,12,36,1089,14885,17.2,13.97
72,Imbaba,Line3,66,El Geish,Line3,2024,12,36,711,5688,6.0,8.0
77,Sadat,Transfer_Line1/Line2,11,El Maadi,Line1,2024,12,36,983,12667,17.0,13.61
77,Sadat,Transfer_Line1/Line2,13,Dar El Salam,Line1,2024,12,36,858,11160,14.5,12.44
77,Sadat,Transfer_Line1/Line2,24,Hammamat El Qobba,Line1,2024,12,36,1219,15121,14.8,12.31
77,Sadat,Transfer_Line1/Line2,44,Road El Farag,Line2,2024,12,36,1359,17409,15.7,13.19
77,Sadat,Transfer_Line1/Line2,48,Koliet El Zeraa,Line2,2024,12,36,987,13659,15.9,12.94
77,Sadat,Transfer_Line1/Line2,63,Fair Zone,Line3,2024,12,36,799,10465,15.7,12.94
78,Al Shohadaa,Transfer_Line1/Line2,27,Helmeyet El Zaitoun,Line1,2024,12,36,1026,14921,17.4,13.83
78,Al Shohadaa,Transfer_Line1/Line2,46,Khalafawy,Line2,2024,12,36,1088,15074,17.0,13.86
78,Al Shohadaa,Transfer_Line1/Line2,51,El Haykestep,Line3,2024,12,36,906,12277,17.4,13.94
79,Attaba,Transfer_Line2/Line3,24,Hammamat El Qobba,Line1,2024,12,36,744,9846,16.8,13.22
79,Attaba,Transfer_Line2/Line3,40,Dokki,Line2,2024,12,36,1082,14116,14.9,12.67
79,Attaba,Transfer_Line2/Line3,57,Alf Maskan,Line3,2024,12,36,925,13191,17.0,14.06
79,Attaba,Transfer_Line2/Line3,60,Al Ahram,Line3,2024,12,36,880,11067,15.8,13.08
79,Attaba,Transfer_Line2/Line3,65,Abdou Pasha,Line3,2024,12,36,903,12468,16.9,13.64
80,Nasser,Transfer_Line1/Line3,20,Ghamra,Line1,2024,12,36,1136,15663,17.8,14.25
